user_id,sales_name,seat_id,outbound_time,connect_time_sec,call_duration_sec,ring_duration_sec,call_status,recording_url,user_id_clean,call_date,source,source_code,register_time,dispatch_time,sales_name_lead,sales_group,pay_intention,last_free_status,remark,call_status_lead,is_first_dispatch,trial_count,latest_trial_time,latest_trial_status,order_count,total_gmv,latest_order_time,has_trial,has_order,lead_quality,fraud_risk,followup_issue,course_feedback,next_action,risk_summary
62677046,EGCC-nadahassan,2314(Maqsam),2026-05-05 21:45:25,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-05/maqsam-NadaHassan.302238797.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000509&Signature=aGrBvp73Ab9cINxgDKVQvhLyyF8%3D,62677046,2026-05-05,MKT,2,2026-03-11 05:21:51,2026-03-11 12:55:29,EGCC-nadahassan,前端销售部001组,,已取消,-,未拨打,非首次分配,2.0,2026-03-12 22:30 ~ 23:00,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63050750,EGCC-maiwaheed,2313(Maqsam),2026-05-04 23:01:45,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301959150.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000671&Signature=Lb%2BjA84MYHBC%2BQVPtAif49QLxiQ%3D,63050750,2026-05-04,MKT,2,2026-04-28 21:45:34,2026-04-29 12:15:53,EGCC-maiwaheed,前端销售部002组,,已结束,-,未接通,非首次分配,2.0,2026-05-04 17:00 ~ 17:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63058333,51nadamuhammad,2245(Maqsam),2026-05-04 22:45:42,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301952920.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000671&Signature=wiU4nuKxC4nwTObRa%2FjVr3NbsFo%3D,63058333,2026-05-04,MKT,1,2026-04-29 17:20:44,2026-04-29 17:21:45,51nadamuhammad,前端销售部002组,,已结束,-,接通>=20S,首次分配,3.0,2026-05-04 19:00 ~ 19:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63088870,EGCC-maiwaheed,2313(Maqsam),2026-05-04 22:30:45,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301946626.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000672&Signature=o8%2F%2B%2BNQtWDvkrw75aylP00HQjy8%3D,63088870,2026-05-04,MKT,1,2026-05-03 23:23:14,2026-05-03 23:24:15,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-04 17:30 ~ 18:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63088870,EGCC-maiwaheed,2313(Maqsam),2026-05-04 22:24:14,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301943821.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000672&Signature=2qzQ0166VrOs5xjCyHj2CVPUqZk%3D,63088870,2026-05-04,MKT,1,2026-05-03 23:23:14,2026-05-03 23:24:15,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-04 17:30 ~ 18:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
61455845,51nadamuhammad,2245(Maqsam),2026-05-04 21:48:28,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301928485.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000673&Signature=82yq%2FvDnJZvxOFmtrik2qNHv%2F4Y%3D,61455845,2026-05-04,,,,,,,,,,,,1.0,2026-02-08 18:00 ~ 18:30,end,1.0,1080.0,2026/2/3 19:59,yes,yes,good_need,normal,no_issue,unknown,renewal_followup,good_need | normal | no_issue | unknown
63078840,EGCC-maiwaheed,2313(Maqsam),2026-05-04 21:47:34,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301928052.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000673&Signature=rNqIRGV9lF%2FX649ZELau4fUykbA%3D,63078840,2026-05-04,REF,1,2026-05-02 14:32:38,2026-05-02 14:32:44,EGCC-maiwaheed,前端销售部002组,,,-,未接通,首次分配,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63090460,51nadamuhammad,2245(Maqsam),2026-05-04 21:42:32,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301925611.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000674&Signature=zT%2Fm%2BG%2BC0K%2FKjbDLsSJk%2FoNCzmw%3D,63090460,2026-05-04,MKT,1,2026-05-04 07:19:22,2026-05-04 07:20:23,51nadamuhammad,前端销售部002组,,未开始或未结束,-,未接通,首次分配,1.0,2026-05-05 19:30 ~ 20:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63080870,EGCC-maiwaheed,2313(Maqsam),2026-05-04 21:42:23,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301925542.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000674&Signature=niSQ0ITtHAiVzqGJb6BY0Ijk0ps%3D,63080870,2026-05-04,MKT,1,2026-05-02 19:50:05,2026-05-02 19:51:05,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-04 18:00 ~ 18:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63079252,EGCC-fatmamohamed,2310(Maqsam),2026-05-04 21:40:38,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-FatmaMohamed.301924688.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000676&Signature=jS9lfxGN0Wi0AILx0JuDkAP3fz4%3D,63079252,2026-05-04,MKT,1,2026-05-02 15:35:41,2026-05-02 15:36:41,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-04 16:00 ~ 16:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63081950,51nadamuhammad,2245(Maqsam),2026-05-04 21:35:43,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301922430.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000677&Signature=3cWr1uDeV1lx9KPbwohYkxcO7es%3D,63081950,2026-05-04,MKT,1,2026-05-03 00:49:26,2026-05-03 00:50:27,51nadamuhammad,前端销售部002组,,学生缺席,-,未拨打,首次分配,1.0,2026-05-04 17:00 ~ 17:30,s_absent,,,,yes,no,weak_need,normal,no_issue,low_interest,rebook_trial,weak_need | normal | no_issue | low_interest
63080870,EGCC-maiwaheed,2313(Maqsam),2026-05-04 21:35:22,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301922289.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000678&Signature=51%2BB8c6xSUvceEVkqbd3pDqkQkU%3D,63080870,2026-05-04,MKT,1,2026-05-02 19:50:05,2026-05-02 19:51:05,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-04 18:00 ~ 18:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
0,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 21:28:30,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301918955.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000678&Signature=mzL7BCFZbyMNCwmEbvxcI0gCA30%3D,0,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
62453293,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 21:15:33,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301912790.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000679&Signature=GzL80%2Be%2FSISRtVVH4sMxii03fFo%3D,62453293,2026-05-04,MKT,1,2026-02-04 15:05:14,2026-02-04 15:06:14,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,接通>=20S,首次分配,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
0,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 21:14:10,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301912238.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000679&Signature=6KGbM%2BME86x06bJpK%2FgM9Hr3VuU%3D,0,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
0,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 21:12:42,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301911631.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000680&Signature=7aLhxWFsIWvUXIv%2Fzep816Tj%2BFE%3D,0,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63082131,EGCC-fatmamohamed,2310(Maqsam),2026-05-04 21:07:52,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-FatmaMohamed.301909745.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000680&Signature=iuB35rQZnpuxpOjdfsys11NoxIk%3D,63082131,2026-05-04,MKT,1,2026-05-03 02:25:39,2026-05-03 02:26:40,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-04 15:30 ~ 16:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63087348,EGCC-maiwaheed,2313(Maqsam),2026-05-04 21:07:09,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301909446.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000681&Signature=7Xr%2BE3PYeVP5Lk%2FxhP65d2qtwUE%3D,63087348,2026-05-04,MKT,1,2026-05-03 17:11:41,2026-05-03 17:12:42,EGCC-maiwaheed,前端销售部002组,,未开始或未结束,-,未拨打,首次分配,2.0,2026-05-05 19:00 ~ 19:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63087348,EGCC-maiwaheed,2313(Maqsam),2026-05-04 21:06:40,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301909251.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000681&Signature=WuCAiVdEbG33ilU39LmfTEUInfE%3D,63087348,2026-05-04,MKT,1,2026-05-03 17:11:41,2026-05-03 17:12:42,EGCC-maiwaheed,前端销售部002组,,未开始或未结束,-,未拨打,首次分配,2.0,2026-05-05 19:00 ~ 19:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
62539498,EGCC-maiwaheed,2313(Maqsam),2026-05-04 21:00:41,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301906937.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000682&Signature=zQqoc3zYuhe%2FCJqGkkFXoYKYDQ4%3D,62539498,2026-05-04,MKT,2,2026-02-17 16:23:49,2026-04-22 15:24:33,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,非首次分配,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
62108473,51nadamuhammad,2245(Maqsam),2026-05-04 20:58:48,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301906165.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000683&Signature=cRkCCCV6noe9nXYKqleFvQiqCl4%3D,62108473,2026-05-04,MKT,2,2025-12-22 00:26:29,2026-01-06 11:22:37,51nadamuhammad,前端销售部002组,,学生缺席,-,未拨打,非首次分配,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
0,EGCC-maiwaheed,2313(Maqsam),2026-05-04 20:57:08,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301905540.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000683&Signature=%2FXf9ftbLPO13Uvyr5QBMz1LbIRk%3D,0,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63022985,EGCC-fatmamohamed,2310(Maqsam),2026-05-04 20:55:35,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-FatmaMohamed.301904921.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000684&Signature=vytKO1nLjadiVoqL9xhUO1cys4o%3D,63022985,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
0,EGCC-fatmamohamed,2310(Maqsam),2026-05-04 20:53:19,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-FatmaMohamed.301903959.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000684&Signature=eG7jtLYuRJWqH0KvRIk3Dm3E6WQ%3D,0,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
0,51nadamuhammad,2245(Maqsam),2026-05-04 20:44:52,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301900375.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000685&Signature=0jiE4LXz%2F%2F3eYIcyWvvsbfU3xE8%3D,0,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
62453200,51nadamuhammad,2245(Maqsam),2026-05-04 20:35:35,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301896324.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000686&Signature=QxqfBqPX4Q8DaqDFxCMRb07X3xo%3D,62453200,2026-05-04,MKT,2,2026-02-04 15:02:33,2026-02-04 16:50:25,51nadamuhammad,前端销售部002组,,学生缺席,-,未拨打,非首次分配,1.0,2026-02-04 16:30 ~ 17:00,s_absent,,,,yes,no,weak_need,normal,no_issue,low_interest,rebook_trial,weak_need | normal | no_issue | low_interest
0,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 20:28:13,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301892941.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000686&Signature=8UTdA6j1d6z5TwqBaJI6KmahCOs%3D,0,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63081982,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 20:25:43,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301891715.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000687&Signature=7PTuudPS2zdCZiArcHH5Un%2BZTFM%3D,63081982,2026-05-04,MKT,1,2026-05-03 02:01:21,2026-05-03 02:02:22,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未接通,首次分配,1.0,2026-05-04 14:30 ~ 15:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63071980,EGCC-maiwaheed,2313(Maqsam),2026-05-04 20:24:02,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301890880.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000688&Signature=kiIP3bRCVx57U8pfDTWz8zbMQNY%3D,63071980,2026-05-04,MKT,2,2026-05-01 14:31:51,2026-05-02 11:23:40,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,非首次分配,3.0,2026-05-03 20:30 ~ 21:00,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63059498,EGCC-maiwaheed,2313(Maqsam),2026-05-04 20:21:24,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301889675.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000690&Signature=c7CjmzCCF32QLXLPwECM9YShBeU%3D,63059498,2026-05-04,MKT,2,2026-04-29 20:00:02,2026-04-30 11:51:05,EGCC-maiwaheed,前端销售部002组,,已取消,-,未拨打,非首次分配,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
62108473,51nadamuhammad,2245(Maqsam),2026-05-04 20:21:05,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301889521.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000690&Signature=%2B1P595aa2Npxpa8d4tJ9Q2VEXS4%3D,62108473,2026-05-04,MKT,2,2025-12-22 00:26:29,2026-01-06 11:22:37,51nadamuhammad,前端销售部002组,,学生缺席,-,未拨打,非首次分配,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63054610,EGCC-fatmamohamed,2310(Maqsam),2026-05-04 20:15:01,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-FatmaMohamed.301886660.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000691&Signature=gKygIdpgCpUmsF9tqIAvzFoooVY%3D,63054610,2026-05-04,MKT,2,2026-04-29 10:30:07,2026-04-29 12:03:30,EGCC-fatmamohamed,前端销售部002组,,未开始或未结束,-,接通>=20S,非首次分配,1.0,2026-05-04 20:30 ~ 21:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
61469752,51nadamuhammad,2245(Maqsam),2026-05-04 20:12:22,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301885451.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000692&Signature=Gq2YY7DOmIY4ijjg3LV%2B8V5a%2FBM%3D,61469752,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63078840,EGCC-maiwaheed,2313(Maqsam),2026-05-04 20:10:42,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301884685.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000693&Signature=5Yq4UQK13lEIO%2FV3aaQKf6eecpM%3D,63078840,2026-05-04,REF,1,2026-05-02 14:32:38,2026-05-02 14:32:44,EGCC-maiwaheed,前端销售部002组,,,-,未接通,首次分配,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
61469752,51nadamuhammad,2245(Maqsam),2026-05-04 20:09:55,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-NadaMuhammad.301884337.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000693&Signature=wyk%2BXOqtx8BcEg4ArDqGgTiqiQ4%3D,61469752,2026-05-04,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63050750,EGCC-maiwaheed,2313(Maqsam),2026-05-04 20:09:30,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-MaiWaheed.301884148.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000694&Signature=Zx3jb6b3RGrjbe1TmA4CcdTMZZI%3D,63050750,2026-05-04,MKT,2,2026-04-28 21:45:34,2026-04-29 12:15:53,EGCC-maiwaheed,前端销售部002组,,已结束,-,未接通,非首次分配,2.0,2026-05-04 17:00 ~ 17:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63081910,EGCC-fatmamohamed,2310(Maqsam),2026-05-04 20:09:14,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-FatmaMohamed.301884031.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000694&Signature=AkRIojB3xHvsOrd1cOmcYoyzcGQ%3D,63081910,2026-05-04,MKT,1,2026-05-02 23:31:45,2026-05-02 23:32:45,EGCC-fatmamohamed,前端销售部002组,,已取消,-,未接通,首次分配,1.0,2026-05-04 20:00 ~ 20:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63081982,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 20:04:00,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301881768.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000695&Signature=5ScEheO78eBIb%2BF%2FYa%2FUwTjtFhc%3D,63081982,2026-05-04,MKT,1,2026-05-03 02:01:21,2026-05-03 02:02:22,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未接通,首次分配,1.0,2026-05-04 14:30 ~ 15:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63082131,EGCC-fatmamohamed,2310(Maqsam),2026-05-04 20:03:30,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-FatmaMohamed.301881552.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000696&Signature=JvZwWX9gowjHffPTZMW6dGYx%2FVw%3D,63082131,2026-05-04,MKT,1,2026-05-03 02:25:39,2026-05-03 02:26:40,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-04 15:30 ~ 16:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63078749,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 19:37:12,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301870289.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000696&Signature=epoyZCcwxZ0%2Fms3i96IQRNKlgPo%3D,63078749,2026-05-04,MKT,1,2026-05-02 14:35:34,2026-05-02 14:36:34,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-04 13:30 ~ 14:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63081982,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 19:34:18,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301869027.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000696&Signature=UGuiuBw7ow4QH8POKFZQggnVfGs%3D,63081982,2026-05-04,MKT,1,2026-05-03 02:01:21,2026-05-03 02:02:22,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未接通,首次分配,1.0,2026-05-04 14:30 ~ 15:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63081982,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-04 19:17:36,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-04/maqsam-TasneemMahmoud.301861212.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000697&Signature=PtysYuM4VV8B9GT3srMQartIFkw%3D,63081982,2026-05-04,MKT,1,2026-05-03 02:01:21,2026-05-03 02:02:22,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未接通,首次分配,1.0,2026-05-04 14:30 ~ 15:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
